doctype,item_name,valuation_rate,image,item_group,item_code,stock_uom,standard_rate,opening_stock,warehouse
Item,Gulabari Premium Rose Water - Paraben Free Skin Toner,170,https://www.bigbasket.com/media/uploads/p/l/1214522_3-dabur-gulabari-premium-rose-water-paraben-free-skin-toner.jpg,Beauty & Hygiene,ITEM132,kg,170,154,Stores-WH
Item,"Gulabari Premium Rose Water - Daily Glow, All Skin Types, Paraben Free, Alcohol Free",85,https://www.bigbasket.com/media/uploads/p/l/263860_8-dabur-gulabari-premium-rose-water-paraben-free-skin-toner.jpg,Beauty & Hygiene,ITEM133,kg,85,508,Stores-WH
Item,"Gulabari Premium Rose Water - Daily Glow, All Skin Types, Paraben Free, Alcohol Free",50,https://www.bigbasket.com/media/uploads/p/l/260654_7-dabur-gulabari-premium-rose-water-paraben-free-skin-toner.jpg,Beauty & Hygiene,ITEM134,kg,50,661,Stores-WH
Item,Pasteurised Butter,255,https://www.bigbasket.com/media/uploads/p/l/104864_8-amul-butter-pasteurised.jpg,"Bakery, Cakes & Dairy",ITEM135,kg,255,720,Stores-WH
Item,Butter - Pasteurized,104,https://www.bigbasket.com/media/uploads/p/l/1200163_4-amul-butter-pasteurized.jpg,"Bakery, Cakes & Dairy",ITEM136,kg,104,61,Stores-WH
Item,Butter - Pasteurized,510,https://www.bigbasket.com/media/uploads/p/l/1202759_3-amul-butter-pasteurized.jpg,"Bakery, Cakes & Dairy",ITEM137,kg,510,81,Stores-WH
Item,Butter - Pasteurised,156,https://www.bigbasket.com/media/uploads/p/l/1205137_3-amul-butter-pasteurized-carton.jpg,"Bakery, Cakes & Dairy",ITEM138,kg,156,362,Stores-WH
Item,Pasteurised Butter,52,https://www.bigbasket.com/media/uploads/p/l/104860_8-amul-butter-pasteurised.jpg,"Bakery, Cakes & Dairy",ITEM139,kg,52,695,Stores-WH
Item,Butter - Pasteurized,208,https://www.bigbasket.com/media/uploads/p/l/1204991_3-amul-butter-pasteurized.jpg,"Bakery, Cakes & Dairy",ITEM140,kg,208,334,Stores-WH
Item,"Farm Fresh Curd/Dahi - Premium, No Preservatives",46,https://www.bigbasket.com/media/uploads/p/l/40003162_4-milky-mist-curd-farm-fresh.jpg,"Bakery, Cakes & Dairy",ITEM141,kg,46,348,Stores-WH
Item,"Farm Fresh Curd/Dahi - Premium, No Preservatives",92,https://www.bigbasket.com/media/uploads/p/l/1200180_4-milky-mist-curd-farm-fresh.jpg,"Bakery, Cakes & Dairy",ITEM142,kg,92,146,Stores-WH
Item,Chana Dal/Kadale Bele,160,https://www.bigbasket.com/media/uploads/p/l/10000803_14-bb-royal-channa-dal.jpg,"Foodgrains, Oil & Masala",ITEM143,kg,160,58,Stores-WH
Item,Chana Dal/Kadale Bele,320,https://www.bigbasket.com/media/uploads/p/l/40042838_11-bb-royal-channa-dal.jpg,"Foodgrains, Oil & Masala",ITEM144,kg,320,733,Stores-WH
Item,Chana Dal/Kadale Bele,80,https://www.bigbasket.com/media/uploads/p/l/10000471_17-bb-royal-channa-dal.jpg,"Foodgrains, Oil & Masala",ITEM145,kg,80,829,Stores-WH
Item,Maida,60,https://www.bigbasket.com/media/uploads/p/l/10000416_12-bb-royal-maida.jpg,"Foodgrains, Oil & Masala",ITEM146,kg,60,529,Stores-WH
Item,Maida,120,https://www.bigbasket.com/media/uploads/p/l/40044729_7-bb-royal-maida.jpg,"Foodgrains, Oil & Masala",ITEM147,kg,120,589,Stores-WH
Item,Maida,30,https://www.bigbasket.com/media/uploads/p/l/10000468_12-bb-royal-maida.jpg,"Foodgrains, Oil & Masala",ITEM148,kg,30,824,Stores-WH
Item,Maida,300,https://www.bigbasket.com/media/uploads/p/l/1213921_1-bb-royal-maida.jpg,"Foodgrains, Oil & Masala",ITEM149,kg,300,634,Stores-WH
Item,"Moong - Green, Whole/Sabut",90,https://www.bigbasket.com/media/uploads/p/l/10000443_16-bb-royal-moong-green-wholesabut.jpg,"Foodgrains, Oil & Masala",ITEM150,kg,90,505,Stores-WH
Item,Green Moong Whole/Hesaru Kaalu - Sabut,180,https://www.bigbasket.com/media/uploads/p/l/20000437_12-bb-royal-green-moong-wholesabut.jpg,"Foodgrains, Oil & Masala",ITEM151,kg,180,641,Stores-WH
Item,"Black Soft Drink - Max Taste, Zero Sugar(Diet)",35,https://www.bigbasket.com/media/uploads/p/l/40104245_6-pepsi-black-soft-drink-max-taste-zero-caldiet.jpg,Beverages,ITEM152,kg,35,988,Stores-WH
Item,Poha /Avalakki/Aval/Chivda -Thick,40,https://www.bigbasket.com/media/uploads/p/l/10000453_14-bb-royal-poha-avalakkiavalchivda-thick.jpg,"Foodgrains, Oil & Masala",ITEM153,kg,40,680,Stores-WH
Item,"Poha/Avalakki/Aval/Chivda Thick - Flattened & Beaten Rice , Makers Breakfast &  Teatime Snacks",80,https://www.bigbasket.com/media/uploads/p/l/10000431_18-bb-royal-pohaavalakkiavalchivda-thick.jpg,"Foodgrains, Oil & Masala",ITEM154,kg,80,85,Stores-WH
Item,Diaper Pants - XXL,399,https://www.bigbasket.com/media/uploads/p/l/40111395_7-pampers-diaper-pants-xxl.jpg,Baby Care,ITEM155,kg,399,124,Stores-WH
Item,"All-Round Protection Diaper Pants - XXL, 15-25 kg, Ultra Absorb Core, Leakage Prevention for upto 12 Hours",1199,https://www.bigbasket.com/media/uploads/p/l/40185708_4-pampers-diaper-pants-xxl.jpg,Baby Care,ITEM156,kg,1199,118,Stores-WH
Item,Urad Dal/Uddina Bele - Split,200,https://www.bigbasket.com/media/uploads/p/l/30010377_11-bb-popular-urad-dal-split.jpg,"Foodgrains, Oil & Masala",ITEM157,kg,200,234,Stores-WH
Item,Urad Dal/Uddina Bele - Split,100,https://www.bigbasket.com/media/uploads/p/l/30010379_12-bb-popular-urad-dal-split.jpg,"Foodgrains, Oil & Masala",ITEM158,kg,100,91,Stores-WH
Item,Mustard/Sasive/Rai - Small,150,https://www.bigbasket.com/media/uploads/p/l/40026602_10-bb-royal-mustardrai-small.jpg,"Foodgrains, Oil & Masala",ITEM159,kg,150,385,Stores-WH
Item,Mustard/Sasive/Rai - Small,30,https://www.bigbasket.com/media/uploads/p/l/10000482_13-bb-royal-mustardrai-small.jpg,"Foodgrains, Oil & Masala",ITEM160,kg,30,966,Stores-WH
Item,Mustard/Sasive/Rai - Small,300,https://www.bigbasket.com/media/uploads/p/l/40030810_8-bb-royal-mustardrai-small.jpg,"Foodgrains, Oil & Masala",ITEM161,kg,300,147,Stores-WH
Item,Mustard/Sasive/Rai - Small,60,https://www.bigbasket.com/media/uploads/p/l/10000485_14-bb-royal-mustardrai-small.jpg,"Foodgrains, Oil & Masala",ITEM162,kg,60,315,Stores-WH
Item,Organic - Almond/Badam,675,https://www.bigbasket.com/media/uploads/p/l/40101871_11-bb-royal-organic-almondbadam.jpg,"Foodgrains, Oil & Masala",ITEM163,kg,675,851,Stores-WH
Item,Organic - Almond/Badam,1299,https://www.bigbasket.com/media/uploads/p/l/40125916_10-bb-royal-organic-almondbadam.jpg,"Foodgrains, Oil & Masala",ITEM164,kg,1299,183,Stores-WH
Item,Organic - Almond/Badam,140,https://www.bigbasket.com/media/uploads/p/l/40072510_14-bb-royal-organic-almondbadam.jpg,"Foodgrains, Oil & Masala",ITEM165,kg,140,197,Stores-WH
Item,Organic - Almond/Badam,375,https://www.bigbasket.com/media/uploads/p/l/40092231_10-bb-royal-organic-almondbadam.jpg,"Foodgrains, Oil & Masala",ITEM166,kg,375,854,Stores-WH
Item,Ridge Gourd,45.45,https://www.bigbasket.com/media/uploads/p/l/10000176_15-fresho-ridge-gourd.jpg,Fruits & Vegetables,ITEM167,kg,45,369,Stores-WH
Item,Ridge Gourd,90.91,https://www.bigbasket.com/media/uploads/p/l/10000175_15-fresho-ridge-gourd.jpg,Fruits & Vegetables,ITEM168,kg,91,822,Stores-WH
Item,H2O Unbreakable Water Bottle - Blue,1236,https://www.bigbasket.com/media/uploads/p/l/1206863_1-cello-h2o-unbreakable-water-bottle-blue.jpg,"Kitchen, Garden & Pets",ITEM169,kg,1236,842,Stores-WH
Item,H2o Unbreakable Water Bottle - Blue,206,https://www.bigbasket.com/media/uploads/p/l/40080581_2-cello-h2o-unbreakable-water-bottle-blue.jpg,"Kitchen, Garden & Pets",ITEM170,kg,206,816,Stores-WH
Item,H2O Unbreakable Water Bottle - Blue,618,https://www.bigbasket.com/media/uploads/p/l/1206870_1-cello-h2o-unbreakable-water-bottle-blue.jpg,"Kitchen, Garden & Pets",ITEM171,kg,618,91,Stores-WH
Item,H2O Unbreakable Water Bottle - Blue,412,https://www.bigbasket.com/media/uploads/p/l/1206877_1-cello-h2o-unbreakable-water-bottle-blue.jpg,"Kitchen, Garden & Pets",ITEM172,kg,412,644,Stores-WH
Item,Coccinia (Loose),87.66,https://www.bigbasket.com/media/uploads/p/l/10000089_19-fresho-coccinia.jpg,Fruits & Vegetables,ITEM173,kg,88,369,Stores-WH
Item,Coccinia (Loose),21.92,https://www.bigbasket.com/media/uploads/p/l/10000090_17-fresho-coccinia.jpg,Fruits & Vegetables,ITEM174,kg,22,800,Stores-WH
Item,Coccinia (Loose),43.83,https://www.bigbasket.com/media/uploads/p/l/10000091_18-fresho-coccinia.jpg,Fruits & Vegetables,ITEM175,kg,44,868,Stores-WH
Item,"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",199,https://www.bigbasket.com/media/uploads/p/l/208345_20-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Snacks & Branded Foods,ITEM176,kg,199,620,Stores-WH
Item,"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",79,https://www.bigbasket.com/media/uploads/p/l/266122_16-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Snacks & Branded Foods,ITEM177,kg,79,545,Stores-WH
Item,"Oats - Multigrain, Breakfast Cereal, Rich In Fibre & Calcium, Good For Heart",175,https://www.bigbasket.com/media/uploads/p/l/40007739_18-quaker-oats-multigrain-breakfast-cereal-rich-source-of-energy-nutritious-easy-to-cook.jpg,Snacks & Branded Foods,ITEM178,kg,175,439,Stores-WH
Item,"Oats Breakfast Cereal - Rich In Protein, Dietary Fibre, Nutritious, Easy To Cook",292,https://www.bigbasket.com/media/uploads/p/l/284405_16-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Snacks & Branded Foods,ITEM179,kg,292,699,Stores-WH
Item,"Rolled Oats - Rich In Protein, Nutritious, Easy To Cook",338,https://www.bigbasket.com/media/uploads/p/l/40091105_13-quaker-rolled-oats-rich-in-protein-nutritious-easy-to-cook.jpg,Snacks & Branded Foods,ITEM180,kg,338,360,Stores-WH
Item,"Premium Stainless Steel Kitchen Knife - Large, Multipurpose, BBPK02",210,https://www.bigbasket.com/media/uploads/p/l/40197167_7-bb-home-premium-stainless-steel-kitchen-knife-large-multipurpose-bbpk02.jpg,"Kitchen, Garden & Pets",ITEM181,kg,210,873,Stores-WH
Item,Sooji - Bansi,38,https://www.bigbasket.com/media/uploads/p/l/10000464_9-bb-royal-sooji-bansi.jpg,"Foodgrains, Oil & Masala",ITEM182,kg,38,53,Stores-WH
Item,Bansi Sooji,75,https://www.bigbasket.com/media/uploads/p/l/40018904_4-bb-royal-bansi-sooji.jpg,"Foodgrains, Oil & Masala",ITEM183,kg,75,554,Stores-WH
Item,Palak 250g+Ladies Finger 500g+Cucumber 1kg+Capsicum Green 500g+Bottle Gourd 1pc,228.26,https://www.bigbasket.com/media/uploads/p/l/1209674_1-fresho-palak-250gladies-finger-500gcucumber-1kgcapsicum-green-500gbottle-gourd-1pc.jpg,Fruits & Vegetables,ITEM184,kg,228,797,Stores-WH
Item,"Intensive Care Cocoa Glow Body Lotion - With Shea Butter, Non-Greasy Formula",399,https://www.bigbasket.com/media/uploads/p/l/286741_23-vaseline-intensive-care-cocoa-glow-body-lotion-with-shea-butter-non-greasy-formula.jpg,Beauty & Hygiene,ITEM185,kg,399,311,Stores-WH
Item,Radish - White (Loose),37.66,https://www.bigbasket.com/media/uploads/p/l/10000164_14-fresho-radish-white.jpg,Fruits & Vegetables,ITEM186,kg,38,386,Stores-WH
Item,Radish - White (Loose),18.83,https://www.bigbasket.com/media/uploads/p/l/10000166_16-fresho-radish-white.jpg,Fruits & Vegetables,ITEM187,kg,19,847,Stores-WH
Item,Organic - Brown Sugar/Sakkare,499,https://www.bigbasket.com/media/uploads/p/l/40114163_16-bb-royal-organic-brown-sugar.jpg,"Foodgrains, Oil & Masala",ITEM188,kg,499,460,Stores-WH
Item,Organic - Brown Sugar/Sakkare,60,https://www.bigbasket.com/media/uploads/p/l/40075301_13-bb-royal-organic-brown-sugar.jpg,"Foodgrains, Oil & Masala",ITEM189,kg,60,548,Stores-WH
Item,Organic - Brown Sugar/Sakkare,119,https://www.bigbasket.com/media/uploads/p/l/40075302_14-bb-royal-organic-brown-sugar.jpg,"Foodgrains, Oil & Masala",ITEM190,kg,119,817,Stores-WH
Item,Organic - Brown Sugar/Sakkare,229,https://www.bigbasket.com/media/uploads/p/l/40091135_14-bb-royal-organic-brown-sugar.jpg,"Foodgrains, Oil & Masala",ITEM191,kg,229,252,Stores-WH
Item,Besan Fine/Kadale Hittu,75,https://www.bigbasket.com/media/uploads/p/l/10000475_8-bb-royal-besan-flour.jpg,"Foodgrains, Oil & Masala",ITEM192,kg,75,628,Stores-WH
Item,Besan Fine/Kadale Hittu,150,https://www.bigbasket.com/media/uploads/p/l/30000155_6-bb-royal-besan-flour.jpg,"Foodgrains, Oil & Masala",ITEM193,kg,150,226,Stores-WH
Item,Rice - Flour,60,https://www.bigbasket.com/media/uploads/p/l/10000458_11-bb-royal-rice-flour.jpg,"Foodgrains, Oil & Masala",ITEM194,kg,60,470,Stores-WH
Item,Rice - Flour,30,https://www.bigbasket.com/media/uploads/p/l/10000420_8-bb-royal-rice-flour.jpg,"Foodgrains, Oil & Masala",ITEM195,kg,30,391,Stores-WH
Item,Premium Care Diapers - Large,2299,https://www.bigbasket.com/media/uploads/p/l/40136610_7-pampers-premium-care-diapers-large.jpg,Baby Care,ITEM196,kg,2299,150,Stores-WH
Item,Premium Care Diapers - Large,320,https://www.bigbasket.com/media/uploads/p/l/40040331_13-pampers-premium-care-diapers-large.jpg,Baby Care,ITEM197,kg,320,418,Stores-WH
Item,"Premium Care Diaper Pants - Large, 9-14 kg, Air Channels, Lotion with Aloe Vera",799,https://www.bigbasket.com/media/uploads/p/l/40141636_3-pampers-premium-care-diapers-large.jpg,Baby Care,ITEM198,kg,799,426,Stores-WH
Item,"Premium Care Diaper Pants - Large, 9-14 kg, Lotion with Aloe Vera",3597,https://www.bigbasket.com/media/uploads/p/l/40180906_8-pampers-premium-care-diapers-large.jpg,Baby Care,ITEM199,kg,3597,473,Stores-WH
Item,Premium Care Diapers - Large,1199,https://www.bigbasket.com/media/uploads/p/l/40141637_5-pampers-premium-care-diapers-large.jpg,Baby Care,ITEM200,kg,1199,436,Stores-WH
Item,Marvel 20 Multi Storage Plastic Basket Without Lid - Matt Brown,139,https://www.bigbasket.com/media/uploads/p/l/40181825_9-polyset-marvel-20-multi-storage-plastic-basket-without-lid-matt-brown.jpg,"Kitchen, Garden & Pets",ITEM201,kg,139,151,Stores-WH
Item,Moong Dal/Hesaru Bele,100,https://www.bigbasket.com/media/uploads/p/l/10000440_17-bb-royal-moong-dal.jpg,"Foodgrains, Oil & Masala",ITEM202,kg,100,448,Stores-WH
Item,Moong Dal/Hesaru Bele,200,https://www.bigbasket.com/media/uploads/p/l/10000434_15-bb-royal-moong-dal.jpg,"Foodgrains, Oil & Masala",ITEM203,kg,200,854,Stores-WH
Item,Moong Dal/Hesaru Bele,400,https://www.bigbasket.com/media/uploads/p/l/40053931_9-bb-royal-moong-dal.jpg,"Foodgrains, Oil & Masala",ITEM204,kg,400,612,Stores-WH
Item,Soft Drink,35,https://www.bigbasket.com/media/uploads/p/l/292398_9-mountain-dew-soft-drink.jpg,Beverages,ITEM205,kg,35,110,Stores-WH
Item,Brinjal - Bottle Shape (Loose),96.1,https://www.bigbasket.com/media/uploads/p/l/10000053_18-fresho-brinjal-bottle-shape.jpg,Fruits & Vegetables,ITEM206,kg,96,555,Stores-WH
Item,Brinjal - Bottle Shape (Loose),48.05,https://www.bigbasket.com/media/uploads/p/l/10000054_17-fresho-brinjal-bottle-shape.jpg,Fruits & Vegetables,ITEM207,kg,48,222,Stores-WH
Item,Bathing Soap - Skincare,80,https://www.bigbasket.com/media/uploads/p/l/1203042_7-dettol-bathing-soap-skincare.jpg,Beauty & Hygiene,ITEM208,kg,80,624,Stores-WH
Item,Bathing Bar Soap - Skincare,402,https://www.bigbasket.com/media/uploads/p/l/1208133_11-dettol-bathing-bar-soap-skincare.jpg,Beauty & Hygiene,ITEM209,kg,402,300,Stores-WH
Item,Germ Protection Bathing Soap Bar,536,https://www.bigbasket.com/media/uploads/p/l/1208134_11-dettol-germ-protection-bathing-soap-bar.jpg,Beauty & Hygiene,ITEM210,kg,536,922,Stores-WH
Item,Bathing Bar Soap - Skincare,240,https://www.bigbasket.com/media/uploads/p/l/1208135_10-dettol-bathing-bar-soap-skincare.jpg,Beauty & Hygiene,ITEM211,kg,240,201,Stores-WH
Item,Bathing Soap - Skincare,134,https://www.bigbasket.com/media/uploads/p/l/1203054_8-dettol-bathing-soap-skincare.jpg,Beauty & Hygiene,ITEM212,kg,134,209,Stores-WH
Item,Germ Protection Bathing Soap Bar,268,https://www.bigbasket.com/media/uploads/p/l/1214929_3-dettol-germ-protection-bathing-soap-bar.jpg,Beauty & Hygiene,ITEM213,kg,268,199,Stores-WH
Item,"Skincare Pure Glycerine Soap, Protection from Skin Infection Causing Germs",40,https://www.bigbasket.com/media/uploads/p/l/100008537_15-dettol-skincare-bathing-soap-bar-with-glycerine-moisturising-protects-from-germs.jpg,Beauty & Hygiene,ITEM214,kg,40,389,Stores-WH
Item,"Skincare Pure Glycerine Soap, Protection from Skin Infection Causing Germs",67,https://www.bigbasket.com/media/uploads/p/l/100008538_22-dettol-skincare-bathing-soap-bar-with-glycerine-moisturising-protects-from-germs.jpg,Beauty & Hygiene,ITEM215,kg,67,888,Stores-WH
Item,Idli Rice,65,https://www.bigbasket.com/media/uploads/p/l/10000450_17-bb-royal-idli-rice.jpg,"Foodgrains, Oil & Masala",ITEM216,kg,65,724,Stores-WH
Item,Idli Rice,325,https://www.bigbasket.com/media/uploads/p/l/10000414_15-bb-royal-idli-rice.jpg,"Foodgrains, Oil & Masala",ITEM217,kg,325,621,Stores-WH
Item,Idli Rice,600,https://www.bigbasket.com/media/uploads/p/l/60000022_12-bb-royal-idli-rice.jpg,"Foodgrains, Oil & Masala",ITEM218,kg,600,706,Stores-WH
Item,Idli Rice,130,https://www.bigbasket.com/media/uploads/p/l/40018895_4-bb-royal-idli-rice.jpg,"Foodgrains, Oil & Masala",ITEM219,kg,130,862,Stores-WH
Item,"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",68,https://www.bigbasket.com/media/uploads/p/l/40151625_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",ITEM220,kg,68,893,Stores-WH
Item,Atta Sharbati 100% MP Whole Wheat Rotis Stay Softer For Longer,330,https://www.bigbasket.com/media/uploads/p/l/40151626_7-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",ITEM221,kg,330,880,Stores-WH
Item,Superior-Mp-Sharbati-Atta/Godihittu - Fortified,35,https://www.bigbasket.com/media/uploads/p/l/40189428_2-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",ITEM222,kg,35,268,Stores-WH
Item,100% MP Sharbati Atta,136,https://www.bigbasket.com/media/uploads/p/l/1205602_4-bb-royal-100-mp-sharbati-atta.jpg,"Foodgrains, Oil & Masala",ITEM223,kg,136,720,Stores-WH
Item,"Atta Sharbati 100% Mp Whole Wheat, Rotis Stay Softer For Longer",650,https://www.bigbasket.com/media/uploads/p/l/40189429_4-bb-royal-superior-mp-sharbati-atta-fortified.jpg,"Foodgrains, Oil & Masala",ITEM224,kg,650,101,Stores-WH
Item,"Methi/Venthaya Keerai - Cleaned, without roots",69.48,https://www.bigbasket.com/media/uploads/p/l/10000112_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,Fruits & Vegetables,ITEM225,kg,69,946,Stores-WH
Item,"Methi/Venthaya Keerai - Cleaned, without roots",138.96,https://www.bigbasket.com/media/uploads/p/l/10000113_18-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,Fruits & Vegetables,ITEM226,kg,139,517,Stores-WH
Item,Methi - With roots,57.14,https://www.bigbasket.com/media/uploads/p/l/10000388_10-fresho-methi-with-roots.jpg,Fruits & Vegetables,ITEM227,kg,57,709,Stores-WH
Item,"Methi/Venthaya Keerai - Cleaned, without roots",27.79,https://www.bigbasket.com/media/uploads/p/l/20000974_12-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,Fruits & Vegetables,ITEM228,kg,28,465,Stores-WH
Item,"Methi/Venthaya Keerai - Cleaned, without roots",277.92,https://www.bigbasket.com/media/uploads/p/l/10000111_20-fresho-methiventhaya-keerai-cleaned-without-roots.jpg,Fruits & Vegetables,ITEM229,kg,278,131,Stores-WH
Item,Durum Wheat Pasta - Fusilli,299,https://www.bigbasket.com/media/uploads/p/l/303129_2-borges-durum-wheat-pasta-fusilli.jpg,Gourmet & World Food,ITEM230,kg,299,324,Stores-WH
Item,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",508,https://www.bigbasket.com/media/uploads/p/l/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,Snacks & Branded Foods,ITEM231,kg,508,219,Stores-WH
Item,Extra Virgin Olive Oil,1600,https://www.bigbasket.com/media/uploads/p/l/40041182_4-del-monte-extra-virgin-olive-oil.jpg,Gourmet & World Food,ITEM232,kg,1600,149,Stores-WH
Item,"Chicken Breast - Boneless, Antibiotic Residue-Free, 4 To 6 pcs",605,https://www.bigbasket.com/media/uploads/p/l/10001001_7-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",ITEM233,kg,605,772,Stores-WH
Item,"Chicken Breast - Boneless, Antibiotic Residue-Free, 2- 4 pcs",360,https://www.bigbasket.com/media/uploads/p/l/10000900_10-fresho-chicken-breast-boneless-antibiotic-residue-free-4-5-pcs.jpg,"Eggs, Meat & Fish",ITEM234,kg,360,739,Stores-WH
Item,"Chicken Breast - Boneless, Antibiotic Residue-Free, 1 To 2 pcs",207,https://www.bigbasket.com/media/uploads/p/l/10000901_10-fresho-chicken-breast-boneless-antibiotic-residue-free.jpg,"Eggs, Meat & Fish",ITEM235,kg,207,465,Stores-WH
Item,Garlic (Loose),141.56,https://www.bigbasket.com/media/uploads/p/l/10000330_14-fresho-garlic.jpg,Fruits & Vegetables,ITEM236,kg,142,186,Stores-WH
Item,Garlic (Loose),35.39,https://www.bigbasket.com/media/uploads/p/l/10000115_15-fresho-garlic.jpg,Fruits & Vegetables,ITEM237,kg,35,297,Stores-WH
Item,Urad - Whole/Gota,210,https://www.bigbasket.com/media/uploads/p/l/10000472_11-bb-royal-urad-wholegota.jpg,"Foodgrains, Oil & Masala",ITEM238,kg,210,538,Stores-WH
